,Body_Name,Service_Area,Expense_Type,Invoice_Payment_Date,Transaction_Number,Net_Amount,Supplier
253,TfGM,Transport,Capital Costs - IS Support Services,05/04/2016,5100091876,2475.00,TDC SYSTEMS LTD
254,TfGM,Transport,Capital Costs - Computer and Communications Equipment,05/04/2016,5100092634,6720.00,TOTAL COMPUTERS LTD
255,TfGM,Transport,Traffic and Transportation Surveys,05/04/2016,5100092700,2756.25,TRACSIS TRAFFIC DATA LTD
256,TfGM,Transport,Traffic and Transportation Surveys,05/04/2016,5100092702,523.88,TRACSIS TRAFFIC DATA LTD
257,TfGM,Transport,Traffic and Transportation Surveys,05/04/2016,5100093545,-3105.00,TRACSIS TRAFFIC DATA LTD
258,TfGM,Transport,Environmental & Ecological Support Services,05/04/2016,5100092761,16363.00,TRANSPORT & TRAVEL RESEARCH LTD
259,TfGM,Transport,Cleaning,05/04/2016,5100090337,685.20,TUDOR CONTRACT CLEANERS LTD
260,TfGM,Transport,Driver Intervention Course Delivery Costs,05/04/2016,1900046341,656.40,V EDWARDS
261,TfGM,Transport,Driver Intervention Course Delivery Costs,05/04/2016,1900046344,875.20,VINCENT'S DRIVING SCHOOL
262,TfGM,Transport,Driver Intervention Course Delivery Costs,05/04/2016,1900046355,875.20,WIRRAL DRIVING LTD
263,TfGM,Transport,CCTV Support Services,05/04/2016,5100092765,2724.44,ZOOM CCTV LTD
264,TfGM,Transport,Vehicle Costs,06/04/2016,1200038432,702.70,ALLSTAR
265,TfGM,Transport,Utilities & Energy,06/04/2016,1700029801,-781.74,SWALEC
266,TfGM,Transport,Utilities & Energy,06/04/2016,1700029805,-1025.70,SWALEC
267,TfGM,Transport,Utilities & Energy,06/04/2016,1700029806,-1088.28,SWALEC
268,TfGM,Transport,Utilities & Energy,06/04/2016,1900046412,646.42,SWALEC
269,TfGM,Transport,Utilities & Energy,06/04/2016,1900046413,3379.71,SWALEC
270,TfGM,Transport,Utilities & Energy,06/04/2016,1900046416,1905.15,SWALEC
271,TfGM,Transport,Utilities & Energy,06/04/2016,1900046417,639.40,SWALEC
272,TfGM,Transport,Utilities & Energy,06/04/2016,1900046418,781.26,SWALEC
273,TfGM,Transport,Utilities & Energy,06/04/2016,1900046421,1898.26,SWALEC
274,TfGM,Transport,Utilities & Energy,06/04/2016,1900046425,978.62,SWALEC
275,TfGM,Transport,Utilities & Energy,06/04/2016,1900046426,659.08,SWALEC
276,TfGM,Transport,Utilities & Energy,06/04/2016,1900046430,2796.48,SWALEC
277,TfGM,Transport,Utilities & Energy,06/04/2016,1900046431,600.38,SWALEC
278,TfGM,Transport,Utilities & Energy,06/04/2016,1900046432,913.07,SWALEC
279,TfGM,Transport,Utilities & Energy,06/04/2016,1900046433,719.35,SWALEC
280,TfGM,Transport,Utilities & Energy,06/04/2016,1900046436,1119.07,SWALEC
281,TfGM,Transport,Utilities & Energy,06/04/2016,1900046438,2199.80,SWALEC
282,TfGM,Transport,Utilities & Energy,06/04/2016,1900046439,862.63,SWALEC
283,TfGM,Transport,Utilities & Energy,06/04/2016,1900046441,2422.21,SWALEC
284,TfGM,Transport,Utilities & Energy,06/04/2016,1900046443,1078.94,SWALEC
285,TfGM,Transport,Utilities & Energy,06/04/2016,1900046444,775.19,SWALEC
286,TfGM,Transport,Utilities & Energy,06/04/2016,1900046446,1135.44,SWALEC
287,TfGM,Transport,Utilities & Energy,06/04/2016,1900046451,2431.19,SWALEC
288,TfGM,Transport,Utilities & Energy,06/04/2016,1900046452,535.72,SWALEC
289,TfGM,Transport,Utilities & Energy,06/04/2016,1900046458,809.63,SWALEC
290,TfGM,Transport,Utilities & Energy,06/04/2016,1900046459,654.02,SWALEC
291,TfGM,Transport,Utilities & Energy,06/04/2016,1900046460,633.49,SWALEC
292,TfGM,Transport,Smart Ticketing,08/04/2016,5100093550,2400.00,AD3 DESIGN LIMITED
293,TfGM,Transport,Capital Costs - Project Management Services,08/04/2016,5100092668,23400.00,AECOM LTD
294,TfGM,Transport,Smart Ticketing,08/04/2016,5100093600,15820.00,APT BUSINESS CONSULTANTS LTD
295,TfGM,Transport,Capital Costs - Engineering Support Services,08/04/2016,5100093761,10845.00,ATKINS LTD
296,TfGM,Transport,Sustainable Transport Promotion,08/04/2016,5100093584,976.50,BEELINE PROMOTIONAL PRODUCTS
297,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046391,5419.66,BMSL
298,TfGM,Transport,Insurance,08/04/2016,1900046392,1676.43,BMSL
299,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046476,31750.40,BOLTON METROPOLITAN BOROUGH COUNCIL
300,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046497,2037.70,BOLTON METROPOLITAN BOROUGH COUNCIL
301,TfGM,Transport,Driver Intervention Course Delivery Costs,08/04/2016,5100093594,1584.00,BOLTON WHITES HOTEL LTD
302,TfGM,Transport,Concessionary Reimbursement,08/04/2016,1900046602,559.00,BOROUGH TAXIS LTD
303,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046473,9583.20,BURY MBC
304,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046503,3339.60,BURY MBC
305,TfGM,Transport,Capital Costs - Capital Project Main Contract Works,08/04/2016,5100093718,40000.00,C SPENCER LTD
306,TfGM,Transport,Utilities & Energy,08/04/2016,5100093716,499.12,CERTAS ENERGY UK LTD
307,TfGM,Corporate Services,Payroll Support Services,08/04/2016,5100093562,860.61,CGI IT UK LTD
308,TfGM,Corporate Services,Payroll Support Services,08/04/2016,5100093740,850.44,CGI IT UK LTD
309,TfGM,Corporate Services,Employee Reimbursed Costs,08/04/2016,5100093599,10119.00,CHILDCARE VOUCHERS LTD
310,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046479,8034.40,CITY OF SALFORD
311,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046480,49755.20,CITY OF SALFORD
312,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046502,8131.20,CITY OF SALFORD
313,TfGM,Transport,Driver Intervention Course Delivery Costs,08/04/2016,5100093576,984.60,CPC TRAINING PROVIDER LTD
314,TfGM,Corporate Services,Cyclescheme,08/04/2016,5100093781,507.91,CYCLESCHEME LTD
315,TfGM,Transport,Security Services,08/04/2016,5100093795,1744.53,G4S FINANCE SHARED SERVICE CENTRE
316,TfGM,Transport,Security Services,08/04/2016,5100093797,1744.53,G4S FINANCE SHARED SERVICE CENTRE
317,TfGM,Transport,Concessionary Reimbursement,08/04/2016,1900046595,1288.00,H SHAKERI T/A EUROLYNX TAXIS
318,TfGM,Transport,Concessionary Reimbursement,08/04/2016,1900046601,998.00,HASTINGS PRIVATE HIRE
319,TfGM,Corporate Services,Temporary Vacancy Cover,08/04/2016,1900046401,6571.85,HAYS SPECIALIST RECRUITMENT LTD
320,TfGM,Transport,Property & Equipment Maintenance,08/04/2016,5100093758,14194.94,JAMIESON CONTRACTING (NORTH WEST) L
321,TfGM,Transport,Capital Costs - Ancillary Construction Costs,08/04/2016,5100093759,3652.11,JAMIESON CONTRACTING (NORTH WEST) L
322,TfGM,Transport,Driver Intervention Course Delivery Costs,08/04/2016,5100093606,621.12,K EKERT
323,TfGM,Transport,Concessionary Reimbursement,08/04/2016,1900046599,4968.00,MAGNUM WHITELINE PRIVATE HIRE
324,TfGM,Transport,Revenue Protection Services,08/04/2016,1900046466,5715.50,MANCHESTER CITY COUNCIL
325,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046482,49610.30,MANCHESTER CITY COUNCIL
326,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046484,20352.20,MANCHESTER CITY COUNCIL
327,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046485,202527.50,MANCHESTER CITY COUNCIL
328,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046487,994000.00,MANCHESTER CITY COUNCIL
329,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046501,14229.60,MANCHESTER CITY COUNCIL
330,TfGM,Transport,Sustainable Travel Grant,08/04/2016,1900046385,2862.00,MOSS CIDER LTD
331,TfGM,Transport,Metrolink Operating Costs,08/04/2016,5100091858,1900.97,MPACT THALES
332,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046477,27491.20,OLDHAM MBC
333,TfGM,Transport,Vehicle Repairs & Maintenance,08/04/2016,5100093786,1285.00,OPTARE LTD
334,TfGM,Transport,Temporary Vacancy Cover,08/04/2016,5100092661,3360.00,PWS TECHNICAL SERVICES (UK) LIMITED
335,TfGM,Transport,Temporary Vacancy Cover,08/04/2016,5100093318,3024.00,PWS TECHNICAL SERVICES (UK) LIMITED
336,TfGM,Corporate Services,Temporary Vacancy Cover,08/04/2016,5100093770,5824.00,PWS TECHNICAL SERVICES (UK) LIMITED
337,TfGM,Transport,Concessionary Reimbursement,08/04/2016,1900046589,1250.00,RADIO CABS T/A ECO TRAVEL
338,TfGM,Transport,Driver Intervention Course Delivery Costs,08/04/2016,5100093647,656.40,R MOTT
339,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046481,8808.80,ROCHDALE MBC
340,TfGM,Transport,Driver Intervention Course Delivery Costs,08/04/2016,5100093558,656.40,S CHARLSON
341,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046389,10306.50,SADDLEWORTH RANGERS
342,TfGM,Transport,Heavy Rail Support Services,08/04/2016,5100093645,13200.00,STATIONGURU LIMITED
343,TfGM,Transport,Planning Support Services,08/04/2016,5100093529,35848.49,STEER DAVIES GLEEVE LTD
344,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046475,28362.00,STOCKPORT MBC
345,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046478,21005.60,TAMESIDE MBC
346,TfGM,Transport,Business Case Development,08/04/2016,5100093635,11875.00,TOLEDO TRANSPORT CONSULTING LIMITED
347,TfGM,Transport,Concessionary Reimbursement,08/04/2016,1900046593,720.00,TOWN TAXIS
348,TfGM,Transport,Traffic Signal Works,08/04/2016,5100093602,33520.00,TRAFFIC TECHNOLOGY LTD
349,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046468,13552.00,TRAFFORD MBC
350,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046469,3025.00,TRAFFORD MBC
351,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046471,32765.50,TRAFFORD MBC
352,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046474,5420.80,TRAFFORD MBC
353,TfGM,Transport,Utilities & Energy,08/04/2016,1900046505,810.82,UNITED UTILITIES WATER PLC
354,TfGM,Transport,Utilities & Energy,08/04/2016,1900046506,1695.66,UNITED UTILITIES WATER PLC
355,TfGM,Transport,Utilities & Energy,08/04/2016,1900046507,3770.64,UNITED UTILITIES WATER PLC
356,TfGM,Transport,Utilities & Energy,08/04/2016,1900046508,3770.64,UNITED UTILITIES WATER PLC
357,TfGM,Transport,Utilities & Energy,08/04/2016,1900046509,810.82,UNITED UTILITIES WATER PLC
358,TfGM,Transport,Utilities & Energy,08/04/2016,1900046512,810.82,UNITED UTILITIES WATER PLC
359,TfGM,Transport,Utilities & Energy,08/04/2016,1900046514,1498.06,UNITED UTILITIES WATER PLC
360,TfGM,Transport,Utilities & Energy,08/04/2016,1900046515,1695.96,UNITED UTILITIES WATER PLC
361,TfGM,Transport,Utilities & Energy,08/04/2016,1900046516,1695.96,UNITED UTILITIES WATER PLC
362,TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,08/04/2016,5100093631,216456.46,UNITED UTILITIES WATER PLC
363,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046467,39833.20,WIGAN COUNCIL
364,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046489,25098.50,WIGAN COUNCIL
365,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046491,774.40,WIGAN COUNCIL
366,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046493,41251.00,WIGAN COUNCIL
367,TfGM,Transport,"Rent, Rates & Service Charges",08/04/2016,1900046495,1258.40,WIGAN COUNCIL
368,TfGM,Transport,Property & Equipment Maintenance,08/04/2016,5100093711,2388.00,XL OFFICE SOLUTIONS
369,TfGM,Transport,Vehicle Costs,12/04/2016,5100091673,425.00,ACTIA UK LTD
370,TfGM,Corporate Services,Legal Services,12/04/2016,5100093940,13009.00,ADDLESHAW GODDARD LLP
371,TfGM,Transport,Research Services,12/04/2016,5100092793,18932.12,AECOM LTD
372,TfGM,Transport,Property & Equipment Maintenance,12/04/2016,5100093129,2227.50,AECOM LTD
373,TfGM,Transport,Capital Costs - Planning Support Services,12/04/2016,5100093215,10116.00,AECOM LTD
374,TfGM,Transport,CCTV Support Services,12/04/2016,5100093125,23492.00,ALTRON COMMUNICATIONS EQUIPMENT LTD
375,TfGM,Transport,Paper and Printing Consumables,12/04/2016,5100092855,737.84,ANTALIS LTD
376,TfGM,Transport,Capital Costs - Contract Administration Services,12/04/2016,5100093267,13950.00,ATKINS LTD
377,TfGM,Transport,Planning Support Services,12/04/2016,5100093614,17995.00,ATKINS LTD
378,TfGM,Transport,Capital Costs - LRT Vehicles,12/04/2016,5100092866,2460.00,AURA GRAPHICS LIMITED
379,TfGM,Corporate Services,IS Software & Maintenance,12/04/2016,5100093386,2090.00,AXIOM SECURE IT LTD
380,TfGM,Transport,Sustainable Transport Promotion,12/04/2016,5100092857,429.00,BEELINE PROMOTIONAL PRODUCTS
381,TfGM,Transport,Sustainable Transport Promotion,12/04/2016,5100092858,490.00,BEELINE PROMOTIONAL PRODUCTS
382,TfGM,Transport,Vehicle Repairs & Maintenance,12/04/2016,5100093847,2054.40,BELLE VUE (MANCHESTER) LTD
383,TfGM,Transport,Vehicle Repairs & Maintenance,12/04/2016,5100093849,6291.60,BELLE VUE (MANCHESTER) LTD
384,TfGM,Transport,Cycle Training Scheme,12/04/2016,5100093193,4410.00,BIKE RIGHT!
385,TfGM,Transport,Cycle Training Scheme,12/04/2016,5100093194,1200.00,BIKE RIGHT!
386,TfGM,Transport,Capital Costs - Programme and Project Management Services,12/04/2016,5100093920,14700.00,BLACC CONSULTING LLP
387,TfGM,Transport,"Rent, Rates & Service Charges",12/04/2016,1900046551,47215.00,BOLTON METROPOLITAN BOROUGH COUNCIL
388,TfGM,Transport,"Rent, Rates & Service Charges",12/04/2016,1900046553,2347.40,BOLTON METROPOLITAN BOROUGH COUNCIL
389,TfGM,Transport,"Rent, Rates & Service Charges",12/04/2016,1900046555,8386.88,BOLTON METROPOLITAN BOROUGH COUNCIL
390,TfGM,Transport,"Rent, Rates & Service Charges",12/04/2016,1900046581,774.40,BOLTON METROPOLITAN BOROUGH COUNCIL
391,TfGM,Transport,Highway Safety Support Services,12/04/2016,5100093261,125000.00,BOLTON METROPOLITAN BOROUGH COUNCIL
392,TfGM,Corporate Services,IS Software & Licences,12/04/2016,5100093280,4719.52,BT PLC
393,TfGM,Transport,Capital Costs - Computer and Communications Equipment,12/04/2016,5100093283,79653.55,BT PLC
394,TfGM,Transport,"Rent, Rates & Service Charges",12/04/2016,1900046540,54173.00,BURY MBC
395,TfGM,Transport,"Rent, Rates & Service Charges",12/04/2016,1900046583,9629.38,BURY MBC
396,TfGM,Transport,"Rent, Rates & Service Charges",12/04/2016,1900046585,2460.15,BURY MBC
397,TfGM,Transport,"Rent, Rates & Service Charges",12/04/2016,1900046628,701.80,BURY MBC
398,TfGM,Transport,Sustainable Transport Support Services,12/04/2016,5100093333,6000.00,BURY MBC
399,TfGM,Transport,Driver Intervention Course Delivery Costs,12/04/2016,5100093726,6387.00,BURY MBC
400,TfGM,Transport,Print & Media,12/04/2016,5100093222,1316.38,CARAT MEDIA UK LIMITED
401,TfGM,Transport,Capital Costs - Print & Media,12/04/2016,5100093224,15118.10,CARAT MEDIA UK LIMITED
402,TfGM,Transport,Capital Costs - Print & Media,12/04/2016,5100093232,1929.30,CARAT MEDIA UK LIMITED
403,TfGM,Transport,"Rent, Rates & Service Charges",12/04/2016,1900046643,9875.00,CARILLION AS AGENT FOR STOCKPORT MB
404,TfGM,Transport,Utilities & Energy,12/04/2016,5100093840,875.27,CENTRAL MANCHESTER UNIVERSITY HOSPI
405,TfGM,Corporate Services,IS Support and Licences,12/04/2016,5100093113,1745.38,CERTERO LIMITED
406,TfGM,Transport,Print & Media,12/04/2016,5100093569,935.00,CHAPEL PRESS LTD
407,TfGM,Transport,IS Software & Licences,12/04/2016,5100093846,16455.00,CHARTERED MANAGEMENT INSTITUTE
408,TfGM,Transport,"Rent, Rates & Service Charges",12/04/2016,1900046610,8573.25,CITY OF SALFORD
409,TfGM,Transport,"Rent, Rates & Service Charges",12/04/2016,1900046612,3789.63,CITY OF SALFORD
410,TfGM,Transport,"Rent, Rates & Service Charges",12/04/2016,1900046618,1911.80,CITY OF SALFORD
411,TfGM,Transport,Traffic Management and Monitoring Services,12/04/2016,5100092867,11687.00,CUBIC TRANSPORTATION SYSTEMS (ITMS)
412,TfGM,Transport,Traffic Management and Monitoring Services,12/04/2016,5100092873,5732.00,CUBIC TRANSPORTATION SYSTEMS (ITMS)
413,TfGM,Transport,Traffic Management and Monitoring Services,12/04/2016,5100093116,4662.66,CUBIC TRANSPORTATION SYSTEMS (ITMS)
414,TfGM,Transport,Capital Costs - Traffic Management and Monitoring Services,12/04/2016,5100093136,30915.00,CUBIC TRANSPORTATION SYSTEMS (ITMS)
415,TfGM,Transport,Card Management Services,12/04/2016,5100093209,8545.02,ESP SYSTEX LTD
416,TfGM,Transport,Print & Media,12/04/2016,5100092796,1878.00,FRETWELL PRINT AND DIRECT MAIL
417,TfGM,Transport,Planning Support Services,12/04/2016,5100092891,5000.00,FUTURE EVERYTHING CIC
418,TfGM,Transport,Accessible Transport,12/04/2016,1200038507,373083.00,GMATL
419,TfGM,Transport,Capital Costs - Traffic Signal Works,12/04/2016,5100092946,13888.68,GREATER MANCHESTER COMBINED AUTHORI
420,TfGM,Transport,Capital Costs - Traffic Signal Works,12/04/2016,5100092951,66777.88,GREATER MANCHESTER COMBINED AUTHORI
421,TfGM,Transport,Capital Costs - Traffic Signal Works,12/04/2016,5100092965,90920.64,GREATER MANCHESTER COMBINED AUTHORI
422,TfGM,Transport,Capital Costs - Traffic Signal Works,12/04/2016,5100092967,48792.98,GREATER MANCHESTER COMBINED AUTHORI
423,TfGM,Transport,Temporary Vacancy Cover,12/04/2016,1900046262,15796.77,HAYS SPECIALIST RECRUITMENT LTD
424,TfGM,Corporate Services,Temporary Vacancy Cover,12/04/2016,1900046646,15003.62,HAYS SPECIALIST RECRUITMENT LTD
425,TfGM,Transport,Temporary Vacancy Cover,12/04/2016,5100093159,744.36,HAYS SPECIALIST RECRUITMENT LTD
426,TfGM,Transport,Temporary Vacancy Cover,12/04/2016,5100093161,930.45,HAYS SPECIALIST RECRUITMENT LTD
427,TfGM,Transport,Temporary Vacancy Cover,12/04/2016,5100093163,744.36,HAYS SPECIALIST RECRUITMENT LTD
428,TfGM,Transport,Temporary Vacancy Cover,12/04/2016,5100093165,930.45,HAYS SPECIALIST RECRUITMENT LTD
429,TfGM,Transport,Temporary Vacancy Cover,12/04/2016,5100093166,744.36,HAYS SPECIALIST RECRUITMENT LTD
430,TfGM,Transport,Driver Intervention Course Delivery Costs,12/04/2016,5100093863,4583.33,IAM ROADSMART
431,TfGM,Transport,Capital Costs - Ancillary Construction Costs,12/04/2016,5100092976,1411.02,JAMIESON CONTRACTING (NORTH WEST) L
432,TfGM,Transport,Research Services,12/04/2016,5100092931,4989.00,JMP CONSULTANTS LTD
433,TfGM,Transport,Print & Media,12/04/2016,5100093416,1020.50,KIND CREATIVE LTD
434,TfGM,Transport,Print & Media,12/04/2016,5100092977,960.00,KREATIVE BOMB LIMITED
435,TfGM,Corporate Services,Capital Costs - Legal Services,12/04/2016,5100093349,14988.00,LAND REGISTRY BDFT TEAM
436,TfGM,Transport,Vehicle Costs,12/04/2016,5100093823,14167.00,Lloyd Morgan Group
437,TfGM,Transport,"Rent, Rates & Service Charges",12/04/2016,1900046549,65852.50,MANCHESTER CITY COUNCIL
438,TfGM,Transport,"Rent, Rates & Service Charges",12/04/2016,1900046557,786.50,MANCHESTER CITY COUNCIL
439,TfGM,Transport,"Rent, Rates & Service Charges",12/04/2016,1900046559,2261.35,MANCHESTER CITY COUNCIL
440,TfGM,Transport,"Rent, Rates & Service Charges",12/04/2016,1900046561,11368.88,MANCHESTER CITY COUNCIL
441,TfGM,Transport,"Rent, Rates & Service Charges",12/04/2016,1900046563,3630.00,MANCHESTER CITY COUNCIL
442,TfGM,Transport,"Rent, Rates & Service Charges",12/04/2016,1900046565,11431.00,MANCHESTER CITY COUNCIL
443,TfGM,Transport,"Rent, Rates & Service Charges",12/04/2016,1900046567,11244.63,MANCHESTER CITY COUNCIL
444,TfGM,Transport,"Rent, Rates & Service Charges",12/04/2016,1900046569,8946.00,MANCHESTER CITY COUNCIL
